OBJECTID,src_FID,nbr_FID,LENGTH,NODE_COUNT
900,140,162,0.00216050663,0
901,140,813,0.00343554225,0
902,140,1606,0.00196886529,0
903,141,140,0.00387248829,0
904,141,142,0.00472634574,0
905,141,144,0.00387134877,0
906,141,148,0.00472423299,0
907,142,140,0.00071301821,0
908,142,141,0.00472634574,0
909,142,144,0.00459608130,0
910,142,159,0.00075311421,0
911,142,161,0.00561023803,0
912,143,119,0.00000000000,1
913,143,125,0.00533674809,0
914,143,145,0.00365292469,0
915,143,147,0.00000000000,1
916,143,509,0.00597405971,0
917,143,1045,0.00176211745,0
918,143,1529,0.00177909241,0
919,144,141,0.00387134877,0
920,144,142,0.00459608130,0
921,144,146,0.00813125770,0
922,144,148,0.00215661737,0
923,144,156,0.00101010061,0
924,144,159,0.00412373780,0
925,144,710,0.00343475902,0
926,144,2054,0.00139568227,0
927,145,119,0.00408953708,0
928,145,143,0.00365292469,0
929,145,147,0.00525558911,0
930,145,153,0.00254813857,0
931,145,509,0.00000000000,1
932,145,1529,0.00000000000,1
933,145,2129,0.00191359795,0
934,146,144,0.00813125770,0
935,146,156,0.00555630042,0
936,146,157,0.00187284324,0
937,146,710,0.00500159862,0
938,147,143,0.00000000000,1
939,147,145,0.00525558911,0
940,147,509,0.00310458595,0
941,147,1415,0.00184629176,0
942,147,1418,0.00590628657,0
943,147,2129,0.00203931344,0
944,148,138,0.00336398945,0
945,148,140,0.00186512170,0
946,148,141,0.00472423299,0
947,148,144,0.00215661737,0
948,148,149,0.00445427295,0
949,148,156,0.00279732778,0
950,149,137,0.00093079919,0
951,149,138,0.00287044016,0
952,149,148,0.00445427295,0
953,149,150,0.00445143720,0
954,149,155,0.00283436979,0
955,149,156,0.00096988061,0
956,150,136,0.00094710708,0
957,150,137,0.00318110247,0
958,150,149,0.00445143720,0
959,150,151,0.00445150362,0
960,150,152,0.00000000000,1
961,150,154,0.00215643007,0
962,150,155,0.00197099279,0
963,151,136,0.00286925550,0
964,151,150,0.00445150362,0
965,151,152,0.00380054432,0
966,151,154,0.00000000000,1
967,151,1601,0.00093297615,0
968,151,2079,0.00000000000,1
969,151,2098,0.00445192243,0
970,152,150,0.00000000000,1
971,152,151,0.00380054432,0
972,152,154,0.00555816818,0
973,152,700,0.00283619243,0
974,152,2079,0.00459003390,0
975,152,2098,0.00000000000,1
976,153,119,0.00290635645,0
977,153,145,0.00254813857,0
978,153,1317,0.00104931946,0
979,153,1318,0.00312447118,0
980,153,1774,0.00391093679,0
981,153,2129,0.00471399200,0
982,154,150,0.00215643007,0
983,154,151,0.00000000000,1
984,154,152,0.00555816818,0
985,154,155,0.00890488897,0
986,154,158,0.00312634494,0
987,154,700,0.00431536654,0
988,154,701,0.00000000000,1
989,155,149,0.00283436979,0
990,155,150,0.00197099279,0
991,155,154,0.00890488897,0
992,155,156,0.00771342231,0
993,155,157,0.00215562766,0
994,155,158,0.00577053740,0
995,156,144,0.00101010061,0
996,156,146,0.00555630042,0
997,156,148,0.00279732778,0
998,156,149,0.00096988061,0
999,156,155,0.00771342231,0
1000,156,157,0.00697232763,0
1001,157,146,0.00187284324,0
1002,157,155,0.00215562766,0
1003,157,156,0.00697232763,0
1004,157,158,0.00383669395,0
1005,157,709,0.00282782904,0
1006,157,710,0.00432772350,0
1007,158,154,0.00312634494,0
1008,158,155,0.00577053740,0
1009,158,157,0.00383669395,0
1010,158,700,0.00000000000,1
1011,158,701,0.00411880225,0
1012,158,709,0.00364451871,0
1013,158,874,0.01216486461,0
1014,158,884,0.00000000000,1
1015,159,142,0.00075311421,0
1016,159,144,0.00412373780,0
1017,159,161,0.00091648768,0
1018,159,2054,0.00247231043,0
1019,159,2055,0.00988555976,0
1020,160,161,0.00243526707,0
1021,160,162,0.00346485929,0
1022,160,168,0.00243920940,0
1023,160,169,0.00329632578,0
1024,160,2055,0.00504835613,0
1025,161,140,0.00417174900,0
1026,161,142,0.00561023803,0
1027,161,159,0.00091648768,0
1028,161,160,0.00243526707,0
1029,161,162,0.00353157746,0
1030,161,2055,0.00995180832,0
1031,162,140,0.00216050663,0
1032,162,160,0.00346485929,0
1033,162,161,0.00353157746,0
1034,162,163,0.00085192229,0
1035,162,168,0.00244254550,0
1036,162,1606,0.00036002688,0
1037,162,1607,0.00561495552,0
1038,163,162,0.00085192229,0
1039,163,164,0.00491584486,0
1040,163,168,0.00261683551,0
1041,163,1607,0.00597849364,0
1042,163,1934,0.00365792114,0
1043,164,163,0.00491584486,0
1044,164,165,0.00491837194,0
1045,164,166,0.00084950823,0
1046,164,167,0.00170306703,0
1047,164,168,0.00084638137,0
1048,164,1934,0.00339653359,0
1049,165,164,0.00491837194,0
1050,165,166,0.00175613320,0
1051,165,173,0.00540084851,0
1052,165,174,0.00000000000,1
1053,165,1620,0.00113102555,0
1054,165,1915,0.00271749501,0
1055,165,1934,0.00064044197,0
1056,165,1952,0.00107229747,0
1057,166,164,0.00084950823,0
1058,166,165,0.00175613320,0
1059,166,167,0.00733132006,0
1060,166,170,0.00000000000,1
1061,166,171,0.00011920350,0
1062,166,172,0.00282822948,0
1063,166,173,0.00443056890,0
1064,166,976,0.00267192631,0
1065,167,164,0.00170306703,0
1066,167,166,0.00733132006,0
1067,167,168,0.00661437465,0
1068,167,169,0.00244208281,0
1069,167,170,0.00343619293,0
1070,167,976,0.00000000000,1
1071,168,160,0.00243920940,0
1072,168,162,0.00244254550,0
1073,168,163,0.00261683551,0
1074,168,164,0.00084638137,0
1075,168,167,0.00661437465,0
1076,168,169,0.00173720811,0
1077,169,160,0.00329632578,0
1078,169,167,0.00244208281,0
1079,169,168,0.00173720811,0
1080,169,170,0.00490111281,0
1081,169,2055,0.00749141285,0
1082,170,166,0.00000000000,1
1083,170,167,0.00343619293,0
1084,170,169,0.00490111281,0
1085,170,976,0.00659628464,0
1086,170,2055,0.00171802064,0
1087,171,166,0.00011920350,0
1088,171,172,0.00136585678,0
1089,171,177,0.00578766232,0
1090,171,178,0.00278635353,0
1091,171,179,0.00090122938,0
1092,171,976,0.00491848848,0
1093,171,1888,0.00418638090,0
1094,172,166,0.00282822948,0
1095,172,171,0.00136585678,0
1096,172,173,0.00851390838,0
1097,172,174,0.00194579807,0
1098,172,176,0.00463753958,0
1099,172,177,0.00449681512,0
1100,173,165,0.00540084851,0
1101,173,166,0.00443056890,0
1102,173,172,0.00851390838,0
1103,173,174,0.00288890005,0
1104,173,1952,0.00000000000,1
1105,174,165,0.00000000000,1
1106,174,172,0.00194579807,0
1107,174,173,0.00288890005,0
1108,174,175,0.00426496414,0
1109,174,176,0.00290638588,0
1110,174,1952,0.00867041956,0
1111,175,174,0.00426496414,0
1112,175,176,0.00097334929,0
1113,175,181,0.00516316963,0
1114,175,182,0.00000000000,1
1115,175,629,0.00553227491,0
1116,175,1952,0.00074057613,0
1117,176,172,0.00463753958,0
1118,176,174,0.00290638588,0
1119,176,175,0.00097334929,0
1120,176,177,0.00387903695,0
1121,176,180,0.00242116191,0
1122,176,181,0.00221340069,0
1123,177,171,0.00578766232,0
1124,177,172,0.00449681512,0
1125,177,176,0.00387903695,0
1126,177,179,0.00214490286,0
1127,177,180,0.00425949983,0
1128,178,171,0.00278635353,0
1129,178,179,0.00643977816,0
1130,178,1888,0.01053116496,0
1131,179,171,0.00090122938,0
1132,179,177,0.00214490286,0
1133,179,178,0.00643977816,0
1134,179,180,0.00619660029,0
1135,179,1478,0.00000000000,1
1136,179,1888,0.00116525141,0
1137,180,176,0.00242116191,0
1138,180,177,0.00425949983,0
1139,180,179,0.00619660029,0
1140,180,181,0.00575605735,0
1141,180,1477,0.00043031525,0
1142,180,1478,0.00197511228,0
1143,180,1888,0.00000000000,1
1144,181,175,0.00516316963,0
1145,181,176,0.00221340069,0
1146,181,180,0.00575605735,0
1147,181,629,0.00288221196,0
1148,181,1477,0.00454276801,0
1149,182,175,0.00000000000,1
1150,182,629,0.00462483519,0
1151,182,630,0.00966445628,0
1152,182,1065,0.00193404545,0
1153,182,1952,0.00745999082,0
1154,182,1987,0.00235117089,0
1155,183,184,0.00421922656,0
1156,183,810,0.00284362253,0
1157,183,1065,0.00096892369,0
1158,183,1915,0.00381555492,0
1159,183,1987,0.00422054747,0
1160,184,183,0.00421922656,0
1161,184,810,0.00381078797,0
1162,184,1197,0.00482309461,0
1163,184,1620,0.00213927110,0
1164,184,1621,0.00096986450,0
1165,184,1915,0.00137735202,0
1166,185,186,0.00286829714,0
1167,185,188,0.00486597234,0
1168,185,1197,0.00100427920,0
1169,185,1621,0.00486705026,0
1170,185,1934,0.00200745255,0
1171,185,1935,0.00186643707,0
1172,186,185,0.00286829714,0
1173,186,187,0.00486407642,0
1174,186,188,0.00093385080,0
1175,186,858,0.00093546047,0
1176,186,1197,0.00486572513,0
1177,186,1198,0.00286707118,0
1178,187,186,0.00486407642,0
1179,187,188,0.00286661805,0
1180,187,189,0.00093684602,0
1181,187,190,0.00486490591,0
1182,187,858,0.00380128921,0
1183,188,185,0.00486597234,0
1184,188,186,0.00093385080,0
1185,188,187,0.00286661805,0
1186,188,189,0.00486731617,0
1187,188,599,0.00190342641,0
1188,188,1935,0.00189876911,0
1189,189,129,0.00000000000,1
1190,189,131,0.00458927323,0
1191,189,187,0.00093684602,0
1192,189,188,0.00486731617,0
1193,189,190,0.00412976241,0
1194,189,192,0.00243493588,0
1195,189,599,0.00290588665,0
1196,190,127,0.00000000000,1
1197,190,129,0.00486492502,0
1198,190,187,0.00486490591,0
1199,190,189,0.00412976241,0
1200,190,191,0.00216020883,0
1201,190,192,0.00000000000,1
1202,190,858,0.00197379881,0
1203,191,114,0.00274972126,0
1204,191,123,0.00000000000,1
1205,191,126,0.00222961841,0
1206,191,127,0.00485777672,0
1207,191,129,0.00000000000,1
1208,191,190,0.00216020883,0
1209,191,517,0.00486086052,0
1210,191,858,0.00243461362,0
1211,191,859,0.00105718006,0
1212,192,107,0.00000000000,1
1213,192,112,0.00486483910,0
1214,192,129,0.00286915771,0
1215,192,130,0.00623855695,0
1216,192,131,0.00680390306,0
1217,192,132,0.00380020627,0
1218,192,133,0.00093382484,0
1219,192,189,0.00243493588,0
1220,192,190,0.00000000000,1
1221,193,803,0.00384741083,0
1222,193,810,0.00384801647,0
1223,193,811,0.00463742015,0
1224,193,1089,0.00463698785,0
1225,193,1639,0.00000000000,1
1226,194,78,0.00093265291,0
1227,194,122,0.00145054097,0
1228,194,124,0.00148091968,0
1229,194,814,0.00372622451,0
1230,194,839,0.00606280393,0
1231,194,1633,0.00000000000,1
1232,194,1638,0.00000000000,1
1233,194,1640,0.00599661929,0
1234,195,598,0.00244516278,0
1235,195,609,0.00081237743,0
1236,195,631,0.00378383195,0
1237,195,743,0.00250223393,0
1238,195,800,0.00340273640,0
1239,195,802,0.00083097482,0
1240,196,81,0.00289485034,0
1241,196,198,0.00296549724,0
1242,196,598,0.00624411869,0
1243,196,631,0.00296471618,0
1244,196,1517,0.00335025850,0
1245,197,212,0.00657341612,0
1246,197,213,0.00282601103,0
1247,197,215,0.00489808813,0
1248,197,961,0.00343352054,0
1249,197,1920,0.00000000000,1
1250,198,81,0.00290207934,0
1251,198,196,0.00296549724,0
1252,198,200,0.00291269782,0
1253,198,598,0.00316251115,0
1254,198,801,0.00084238441,0
1255,198,949,0.00000000000,1
1256,198,1008,0.00169761226,0
1257,198,1899,0.00224891635,0
1258,198,1909,0.00303438925,0
1259,199,938,0.00477404961,0
1260,199,949,0.00474291562,0
1261,199,985,0.00381725772,0
1262,199,1008,0.00381539381,0
1263,200,198,0.00291269782,0
1264,200,801,0.00464162502,0
1265,200,949,0.00565229477,0
1266,200,1008,0.00000000000,1
1267,200,1633,0.00290037894,0
1268,200,1634,0.00096985834,0
1269,201,487,0.00466502630,0
1270,201,488,0.00381408325,0
1271,201,803,0.00284431526,0
1272,201,1635,0.00563651209,0
1273,202,203,0.00381501461,0
1274,202,204,0.00000000000,1
1275,202,487,0.00097165441,0
1276,202,803,0.00235123947,0
1277,202,811,0.00228377481,0
1278,202,1065,0.00477627504,0
1279,202,1923,0.00463277885,0
1280,203,202,0.00381501461,0
1281,203,204,0.00466456801,0
1282,203,206,0.00381315062,0
1283,203,487,0.00466463249,0
1284,203,488,0.00000000000,1
1285,203,1923,0.00000000000,1
1286,204,202,0.00000000000,1
1287,204,203,0.00466456801,0
1288,204,205,0.00000000000,1
1289,204,206,0.00388592996,0
1290,204,1922,0.00466381064,0
1291,204,1923,0.00388543735,0
1292,205,204,0.00000000000,1
1293,205,206,0.00376955611,0
1294,205,207,0.00388710530,0
1295,205,626,0.00376790691,0
1296,205,987,0.00000000000,1
1297,205,1010,0.00000000000,1
1298,205,1922,0.00388567430,0
1299,206,203,0.00381315062,0
1300,206,204,0.00388592996,0
1301,206,205,0.00376955611,0
1302,206,207,0.00000000000,1
1303,206,487,0.00000000000,1
1304,206,488,0.00095230612,0
1305,206,986,0.00755550194,0
1306,206,987,0.00292732879,0
1307,206,1922,0.00000000000,1
1308,207,205,0.00388710530,0
1309,207,206,0.00000000000,1
1310,207,209,0.00292872276,0
1311,207,626,0.00000000000,1
1312,207,987,0.00357349770,0
1313,207,1010,0.00399408630,0
1314,207,1656,0.00097009099,0
1315,208,625,0.00000000000,1
1316,208,970,0.00142291052,0
1317,208,1009,0.00207833197,0
1318,208,1010,0.00276526661,0
1319,208,1310,0.00244411591,0
1320,208,1311,0.00226580050,0
1321,208,1656,0.00593795287,0
1322,209,207,0.00292872276,0
1323,209,210,0.00487545714,0
1324,209,211,0.00291525658,0
1325,209,987,0.00101070147,0
1326,209,1008,0.00100651810,0
1327,209,1656,0.00450966101,0
1328,210,209,0.00487545714,0
1329,210,938,0.00576307687,0
1330,210,987,0.00287977549,0
1331,210,1008,0.00381790543,0
1332,211,209,0.00291525658,0
1333,211,815,0.00230853178,0
1334,211,1008,0.00461311757,0
1335,211,1656,0.00168462106,0
1336,211,1657,0.00813578947,0
1337,212,197,0.00657341612,0
1338,212,215,0.00000000000,1
1339,212,217,0.00402652095,0
1340,212,961,0.00395767058,0
1341,212,1310,0.00482453073,0
1342,212,1311,0.00536268093,0
1343,212,1920,0.00158680633,0
1344,212,2028,0.00383835751,0
1345,213,197,0.00282601103,0
1346,213,214,0.00379180778,0
1347,213,215,0.00158659791,0
1348,213,216,0.00317359781,0
1349,213,961,0.00573311660,0
1350,213,2059,0.00000000000,1
1351,214,213,0.00379180778,0
1352,214,216,0.00588913317,0
1353,214,867,0.00284829457,0
1354,214,961,0.00000000000,1
1355,214,1547,0.00091011876,0
1356,214,2059,0.00489189472,0
1357,215,197,0.00489808813,0
1358,215,212,0.00000000000,1
1359,215,213,0.00158659791,0
1360,215,216,0.00283829235,0
1361,215,1116,0.00412607512,0
1362,215,1125,0.00331090434,0
1363,215,1920,0.00379511357,0
1364,215,2112,0.00000000000,1
1365,216,213,0.00317359781,0
1366,216,214,0.00588913317,0
1367,216,215,0.00283829235,0
1368,216,1116,0.00000000000,1
1369,216,1547,0.00294941312,0
1370,216,1549,0.00507717082,0
1371,216,2112,0.00474628333,0
1372,217,212,0.00402652095,0
1373,217,218,0.00457342468,0
1374,217,1311,0.00202486674,0
1375,217,1659,0.00282904682,0
1376,217,1920,0.00261129714,0
1377,217,1921,0.00105969815,0
1378,218,217,0.00457342468,0
1379,218,625,0.00717970889,0
1380,218,1311,0.00346630238,0
1381,218,1659,0.00608628250,0
1382,219,944,0.00346690309,0
1383,219,1090,0.00759743726,0
1384,219,1658,0.00747088214,0
1385,219,1659,0.00350395918,0
1386,220,221,0.00438111666,0
1387,220,222,0.00444739091,0
1388,220,223,0.00000000000,1
1389,220,869,0.00438131905,0
1390,220,944,0.00000000000,1
1391,220,1658,0.00444744054,0
1392,221,220,0.00438111666,0
1393,221,222,0.00369636778,0
1394,221,226,0.00261765931,0
1395,221,227,0.00176363394,0
1396,221,468,0.00000000000,1
1397,221,944,0.00247521905,0
1398,221,945,0.00247591038,0
1399,221,946,0.00369542903,0
1400,221,1658,0.00000000000,1
1401,222,220,0.00444739091,0
1402,222,221,0.00369636778,0
1403,222,223,0.00369375932,0
1404,222,468,0.00444777970,0
1405,222,869,0.00000000000,1
1406,222,945,0.00000000000,1
1407,222,1921,0.00000000000,1
1408,223,220,0.00000000000,1
1409,223,222,0.00369375932,0
1410,223,468,0.00000000000,1
1411,223,869,0.00488468408,0
1412,223,1659,0.00369482962,0
1413,223,1921,0.00488641730,0
1414,224,225,0.00491590658,0
1415,224,234,0.00000000000,1
1416,224,235,0.00253231174,0
1417,224,498,0.00253661092,0
1418,224,977,0.00490807233,0
1419,225,224,0.00491590658,0
1420,225,234,0.00350094951,0
1421,225,235,0.00000000000,1
1422,225,468,0.00173367973,0
1423,225,498,0.00176628427,0
1424,225,945,0.00491773471,0
1425,225,948,0.00000000000,1
1426,226,221,0.00261765931,0
1427,226,227,0.00573852578,0
1428,226,231,0.00000000000,1
1429,226,232,0.00353142247,0
1430,226,233,0.00000000000,1
1431,226,946,0.00488401050,0
1432,227,221,0.00176363394,0
1433,227,226,0.00573852578,0
1434,227,229,0.00488745550,0
1435,227,230,0.00000000000,1
1436,227,231,0.00343529748,0
1437,227,232,0.00000000000,1
1438,227,944,0.00258603561,0
1439,228,781,0.00000000000,1
1440,228,1827,0.00500264499,0
1441,228,1828,0.00663003562,0
1442,228,2072,0.00162890386,0
1443,228,2073,0.00000000000,1
1444,229,227,0.00488745550,0
1445,229,230,0.00384398421,0
1446,229,231,0.00000000000,1
1447,229,944,0.00434985820,0
1448,229,1370,0.00512853278,0
1449,230,227,0.00000000000,1
1450,230,229,0.00384398421,0
1451,230,231,0.00488684393,0
1452,230,238,0.00217777582,0
1453,230,1370,0.00544250021,0
1454,231,226,0.00000000000,1
1455,231,227,0.00343529748,0
1456,231,229,0.00000000000,1
1457,231,230,0.00488684393,0
1458,231,232,0.00488661679,0
1459,231,238,0.00343494942,0
1460,232,226,0.00353142247,0
1461,232,227,0.00000000000,1
1462,232,231,0.00488661679,0
1463,232,233,0.00562256433,0
1464,232,237,0.00249903247,0
1465,232,238,0.00091576995,0
1466,232,946,0.00000000000,1
1467,233,226,0.00000000000,1
1468,233,232,0.00562256433,0
1469,233,237,0.00381380818,0
1470,233,568,0.00244383295,0
1471,233,946,0.00369884482,0
1472,233,948,0.00244268855,0
1473,234,224,0.00000000000,1
1474,234,225,0.00350094951,0
1475,234,235,0.00488628776,0
1476,234,236,0.00350318002,0
1477,234,568,0.00000000000,1
1478,234,945,0.00000000000,1
1479,234,948,0.00488384247,0
1480,234,977,0.00000000000,1
1481,235,224,0.00253231174,0
1482,235,225,0.00000000000,1
1483,235,234,0.00488628776,0
1484,235,236,0.00000000000,1
1485,235,977,0.00743896995,0
1486,236,234,0.00350318002,0
1487,236,235,0.00000000000,1
1488,236,568,0.00494719392,0
1489,236,948,0.00000000000,1
1490,236,977,0.00493407928,0
1491,236,1349,0.00349348386,0
1492,237,232,0.00249903247,0
1493,237,233,0.00381380818,0
1494,237,238,0.00249488519,0
1495,237,568,0.00250246928,0
1496,237,1349,0.00000000000,1
1497,237,1371,0.00631024746,0
1498,238,230,0.00217777582,0
1499,238,231,0.00343494942,0
1500,238,232,0.00091576995,0
1501,238,237,0.00249488519,0
1502,238,1370,0.00309458453,0
1503,238,1371,0.00540742252,0
1504,239,930,0.00552796631,0
1505,239,1522,0.00183034882,0
1506,239,1661,0.00352134443,0
1507,239,1999,0.00382160896,0
1508,240,241,0.00317313023,0
1509,240,242,0.00000000000,1
1510,240,248,0.00362622160,0
1511,240,886,0.00704323175,0
1512,240,943,0.00195155061,0
1513,240,1193,0.00093416856,0
1514,240,1674,0.00261428347,0
1515,241,240,0.00317313023,0
1516,241,242,0.00568543388,0
1517,241,243,0.00317224368,0
1518,241,247,0.00290186487,0
1519,241,886,0.00000000000,1
1520,241,1193,0.00278207588,0
1521,242,240,0.00000000000,1
1522,242,241,0.00568543388,0
1523,242,243,0.00467964411,0
1524,242,886,0.00290453848,0
1525,242,930,0.00532794547,0
1526,243,241,0.00317224368,0
1527,243,242,0.00467964411,0
1528,243,244,0.00186312271,0
1529,243,247,0.00092758094,0
1530,243,930,0.00314846714,0
1531,243,1102,0.00894683355,0
1532,244,243,0.00186312271,0
1533,244,247,0.00447363693,0
1534,244,513,0.00129530275,0
1535,244,1102,0.00179398996,0
1536,244,1933,0.00368094265,0
1537,244,2111,0.00317441308,0
1538,245,250,0.00000000000,1
1539,245,251,0.00333342050,0
1540,245,1818,0.00370161375,0
1541,245,1937,0.00859448231,0
1542,245,2157,0.00378492652,0
1543,246,248,0.00271503926,0
1544,246,1193,0.00185296746,0
1545,246,1673,0.00390093497,0
1546,246,1933,0.00389594964,0
1547,246,1937,0.00456904617,0
1548,247,241,0.00290186487,0
1549,247,243,0.00092758094,0
1550,247,244,0.00447363693,0
1551,247,1193,0.00446532542,0
1552,247,1933,0.00382616967,0
1553,248,240,0.00362622160,0
1554,248,246,0.00271503926,0
